title,true,pred_label
IT’S COME TO THIS: Leftist Media and Protesters Go For The Jugular In All Out Freak Out Over Possible Trump Win On Super Tuesday [Video],0,0
"Eyeing an Indiana victory, Trump says, 'It's over'",1,1
DID REP SHEILA JACKSON LEE Bump First Class Passenger From Seat?…Angry Passenger Tweets Out Photo!,0,0
Dutch authorities try to avoid Russian air ban over Schiphol landing slots,1,1
 GOP Senator Says Trump Doesn’t Deserve To Win,0,0
JUST IN: CROOKED DOJ OFFICIAL Didn’t Reveal That His Wife Was Being Paid By Fusion GPS to Get Dirt on Trump [Video],0,0
Democrats set bills seeking to overturn Trump travel ban,1,1
“Comedian” Kathy Griffin’s 7th And FINAL Venue Cancels…Who’s Laughing Now?,0,0
House committee passes sweeping tax bill,1,1
Ukrainian minister's son gets conditional release in graft case,1,1
Factbox: Trump fills top jobs for his administration,1,1
 ‘Not Funny!’: Sean Spicer Whines About SNL After Baldwin Returns As Trump (VIDEO),0,0
Boiler Room #104 – War Sells… But Who’s Buying,0,0
Russia seeks two-day ceasefire in Damascus suburb; dozens killed by air strikes,1,1
"Boiler Room EP #129 – Mandalay ‘Massacre:’ Initial Boil Down with Hesh, Spore, Jay, Funk and Pharaoh",0,0
Mexico will only remain in NAFTA if good for national interest: foreign minister,1,1
Senators introduce bill to block expansion of FBI hacking authority,1,1
OBAMA’S JUSTICE DEPT. GRANTS IMMUNITY To Staffer Who Set Up Clinton E-Mail Server,0,0
Iraq refuses talks with Kurds unless they commit to unity,1,1
 WATCH: One Of Trump’s Biggest Supporters Is Outed As A Complete Fraud On The Air,0,0
 ‘Pharma Bro’ Just Yelled This At Hillary To Remind Us He’s Still A MASSIVE Douche (VIDEO),0,0
Resigning UK defence minister Fallon says conduct fell below required standard,1,1
WATCH: Angry Muslims Tell Christians They Will Take Over Britain,0,0
MOTHER OF CRYING BABY AT TRUMP RALLY: “Mr. Trump NEVER kicked me or my child out”…Liberal Reporter Backs Up Her Story,0,0
Trump fans in Iowa cheer his debate performance,1,1
LOL! PRESIDENT TRUMP Wants Network Who Pushes Most #FakeNews Coverage “Of Your Favorite President (me)” To Receive A HILARIOUS Award,0,0
Police have thwarted seven attacks since March: London mayor,1,1
FBI Arrest Cliven Bundy at Portland Airport – Charged with Federal Conspiracy,0,0
Swiss government urges voters to reject call for national ban on face veils,1,1
Former Trump security aide was Russia blackmail risk: ex-U.S. official,1,1
Ex-president George H.W. Bush moved to intensive care; wife hospitalized,1,1
Thanksgiving Day Fake News Turkey Shoot: Boiler Room – Special Holiday Event,0,0
Trump expected to make VP announcement on Friday: sources,1,1
Hillary Scolds Major Contributors To Terrorist Groups…Doesn’t Mention They Gave Over $67 MILLION To Clinton Slush Fund,0,0
" In STUNNING Admission, John McCain Just Handed Democrats The Senate (AUDIO)",0,0
Grenade thrown at French troops in Burkina Faso wounds three before Macron's arrival: report,1,1
Former Republican rival Fiorina backs Cruz's White House bid,1,1
Trump sued in Kentucky by three who say he incited crowd to violence,1,1
Former U.S. intelligence chief rejects Trump wiretap accusation,1,1
 Jill Stein Forced To Drop Pennsylvania Recount Bid When Judge Attaches $1 Million Price Tag,0,0
"Keith Olbermann to Betsy DeVos: “The Hurricane is Going to Do Less Damage to Schools Than You Are, Motherf*cker”",0,0
Earthquake hits off Papua New Guinea,1,1
"Abandoned by tourists, Bali town counts cost of Indonesia volcano",1,1
BREAKING NEWS: Controversial ALABAMA GOP Senate Primary Race Winner Announced,0,0
China says damage to 'one China' principle would impact peace,1,1
" Wingnut Pastor: The Pope Is ‘Confused,’ Should Ask ‘Forgiveness’ From Trump (VIDEO)",0,0
Senators from refinery states request Trump meeting on biofuels,1,1
 Trump’s Rally Already Off The Rails As Nazis Show Up; Protester Slammed To Ground While Trump Rants,0,0
FED UP FAN Confronts College Basketball Player For Shooting Baskets During National Anthem Because Of His Islamic Faith…Gets Standing Ovation From Crowd,0,0
"U.N. condemns anti-gay crackdowns in Egypt, Azerbaijan, Indonesia",1,1
Mattis talks diplomacy on North Korea ahead of Trump's Asia tour,1,1
"UK's Prince George starts school, pregnant mum Kate too ill to go",1,1
RETIRED COP PENS Gut-Wrenching VIRAL Letter To 49er’s QB Colin Kaepernick…THIS IS A MUST READ!,0,0
SETH RICH MURDER Has CHILLING SIMILARITIES To Clinton Body Count Victims,0,0
 Betsy DeVos Gets SKEWERED After Dept. Of Education Posts Embarrassingly Misspelled Tweets,0,0
LONDON’S NEW MUSLIM MAYOR Threatens Trump: Allow Muslims Into U.S. Or They Will Attack America,0,0
"China's big banks halt services for North Koreans, tellers say",1,1
 WATCH: Barbra Streisand Re-Writes Song For HILARIOUSLY Epic Lampooning Of Donald Trump,0,0
Egyptian court hands fresh life sentence to Muslim Brotherhood leader,1,1
Dinesh D’Souza DESTROYS Leftist College Student’s “White Privilege” Argument [VIDEO],0,0
China says hopes Iran nuclear deal stays intact amid Trump criticism,1,1
Two arrested after French counter-terrorism raid near Paris,1,1
What?! John McCain says Rand Paul is “Working for Putin”,0,0
Turkey says U.S. indictment of former minister amounts to 'coup attempt',1,1
Kurds offer joint border deployment as Iraq threatens more military operations,1,1
"Jared Kushner details Russia contacts, denies collusion",1,1
Trump may halt insurer payments to force Democrats to table on healthcare,1,1
White House says Israel's new settlement contradicts assurances,1,1
 Israel’s Head Rabbi: Non-Jews Can Only Live In Israel If They’re Our Servants,0,0
WHY WAS Mandalay Bay Security Guard Caught By Border Agents Crossing Into US From Mexico Only Days After Massacre?,0,0
"Trump to seek tariff 'snap-back', tax equality in NAFTA revamp: letter",1,1
"Australia to discuss North Korea, Islamist terrorism at Manila talks",1,1
Russia moves to shelter banks funding arms makers from sanctions,1,1
Anti-Gun Hypocrites Bash David Beckham’s Son for Posing with a Gun in Photo Shoot,0,0
"As Texans' claims pour in, Congress mulls flood insurance program's future",1,1
"Trump to sign Russia sanctions, Moscow retaliates",1,1
UK parliament Speaker: there must be zero tolerance of sexual harassment,1,1
Democrats force postponement of committee's vote on SEC nominees,1,1
 Cher Drops An ENORMOUS Truth Bomb On Twitter; SLAMS Trump’s Cabinet (TWEET),0,0
"BRITISH MUSICIAN Says If He Was Given The Chance, He’d Kill Donald Trump…Blames Press For Making Him President",0,0
"House weighing 'host of ideas' in tax bill revision, Ryan says",1,1
Former guerrilla coalition gets mandate to form Kosovo government,1,1
Republican Ben Carson opts against job in Trump Cabinet,1,1
Trump defends remarks on veterans and mental health,1,1
UPDATED VIDEO: IS THIS AMERICA? CONSERVATIVES And Their Families Experience SHOCKING ABUSE And SHAMING In Their Homes Ordered By Leftist DA As Part Of Insane Vendetta,0,0
PRESIDENT-ELECT DONALD J TRUMP’S Thanksgiving Message To America [Video],0,0
" The White House Just Tried To Pretend Trump Was WINNING, IMMEDIATELY Regrets It (DETAILS)",0,0
Kuwait arrests five over video deemed offensive to crown prince,1,1
Trump's spokesman promises reporters 'never to lie',1,1
UK PM May urges Trump to bring forward proposals on Middle East peace,1,1
" Texas Man Shoots Puppy That Pooped In His Yard, Finds Himself On The Receiving End Of Gunfire (VIDEO)",0,0
Chicago schools would have less funding in governor's budget,1,1
Macedonia's PM hopes for quick solution to name dispute with Greece,1,1
CENSORED: CRANKY BERNIE Calls CNN “Fake News” During Interview…CNN Cuts Mic: “Are we on?” [VIDEO],0,0
"TEXAS CONGRESSMAN Lets Screaming Leftist Agitator Have It: “You sir, SHUT UP!” [Video]",0,0
 Obama BURNED Trump With The Truth About His Campaign And Chance Of Winning (VIDEO),0,0
U.S. Congress members decry 'ethnic cleansing' in Myanmar; Suu Kyi doubts allegations,1,1
THE CARNAGE AND THE KINDNESS Of Good Samaritans After London Terror Attack [VIDEO],0,0
WOW! Leftist Bully ROSIE O’DONNELL PUSHES Horrible Rumor On Social Media…Suggests Barron Trump Has Mental Disorder [VIDEO],0,0
"Mnuchin not worried by lower U.S. tax receipts, has funding plan",1,1
RUSH LIMBAUGH: HERE’S WHY George and Laura Bush Didn’t Vote For Trump Today…It’s Sickening!,0,0
Turkey says air force kills 13 in north Iraq air strike,1,1
Zimbabwe's Mugabe digs in heels as ruling party moves to depose him,1,1
FED GOV FINES ILLINOIS COMPANY $1.8 MILLION FOR EXPOSING MEXICAN WORKERS TO DANGEROUS SUBSTANCE,0,0
"U.S. has lost trust in South Sudan, Trump envoy tells president",1,1
"#NeverRomney EXPLODES ON TWITTER…Newt Gingrich, Mike Huckabee: Romney Would “Be A Real Insult” To Voters [VIDEO]",0,0
Trump says he could jettison drug czar pick,1,1
Iran calls Houthi missile attack targeting Riyadh 'reaction' to Saudi aggression,1,1
Republican Kirk breaks with U.S. Senate leaders on high court seat,1,1
Skin in the game: Philippine students protest Duterte in naked run,1,1
 Ted Cruz BLASTS Trump For Alleged Mob Ties (VIDEO),0,0
THE MOMENT FBI Director James Comey Lost All Credibility [VIDEO],0,0
"New York City mayor presents $82 billion budget, warns of challenges",1,1
 City Of Chicago Just Told Trump To Go F*ck Himself With A Huge Golden Statue (IMAGES),0,0
Putin says will try to repair ties with U.S.A. under Trump,1,1
OBAMA LIED To Protect Hillary..New Wikileaks Email Proves It!,0,0
Saudi king warns Trump against U.S. embassy move to Jerusalem: agency,1,1
Former CIA director worried Russia tried to recruit Americans,1,0
BOOM! BRILLIANT ANDREW MCCARTHY Totally Destroys Any Case Against Trump [Video],0,0
Proposed Budget Deal Is MUCH WORSE On U.S. Border Security Than We Originally Thought,0,0
Exclusive: Trump says he thought being president would be easier than his old life,1,1
Three U.S. Army Special Forces soldiers killed in Niger: New York Times,1,1
Climate scientists adjust as Trump builds team of oil allies,1,1
Former NYC Mayor Bloomberg says eyeing 2016 run for president: FT,1,1
 This Scary Message From Obama Is Why EVERYONE Needs To Vote For Hillary (VIDEO),0,0
"Trump taps Kelly for Homeland Security, third general for top post",1,1
Pennsylvania attorney general facing trial will not seek re-election,1,1
"As Trump visits, Gulf states seen quietly curbing opposition",1,1
BOILER ROOM – Presidential Debate Simulcast Special,0,0
European businesses working in Russia slam proposed U.S. sanctions,1,1
 Obama Just Won A HUGE Multi-Billion Dollar Fight Against Big Pharma (VIDEO),0,0
"RUSH LIMBAUGH: TRUMP’S IMMIGRATION STANCE MAY WIN REPUBLICANS, DEMOCRATS AND INDEPENDENTS",0,0
Turkey has completed purchase of Russian missile defense: defense minister,1,1
France's Macron urges continued EU ties with Turkey,1,1
"Vice President Biden, Turkey's Erdogan discuss fight against Islamic State",1,1
Women to plead not guilty in high-profile Kim Jong Nam murder trial,1,1
THROWDOWN! Megyn Kelly Lets DNC’S Wasserman Schultz Have It [Video],0,0
FEDERAL JUDGE Just Delivered Bad News to Hillary Clinton About the Missing Benghazi Emails,0,0
Senate postpones planned healthcare vote until after July 4 recess: CNN,1,1
CHARLOTTE #BlackLivesMatter Update: SUB-HUMAN BLACK MOB Brutally Beats Young White Man Begging For Mercy In Parking Garage [VIDEO],0,0
YOU’RE FIRED! WHY THE WHITE HOUSE Just Fired A Senior National Security Aide,0,0
"WATCH: PARENTS JAM MEETING ROOM To Denounce False Teachings, Indoctrination Of Islam In TN Public Schools",0,0
Republican Cruz taps homeschool niche in battle for Texas,1,1
Trump's eldest son questioned in Congress about Russia,1,1
Japan's Abe says won't delay tax hike unless big shock hits economy,1,1
CHANGING HIS TUNE: THE MAN WHO WAS IN THE POLICE VAN WITH FREDDIE GRAY BREAKS HIS SILENCE,0,0
"CONSERVATIVE ACTIVIST, Author Mike Chernovich Calls On Americans To Join Him In Disrupting TRUMP ASSASSINATION Play In Central Park",0,0
"Syria army, U.S.-backed forces converge on Islamic State in separate offensives",1,1
Son Of Egyptian Immigrants Hopes To Become FIRST MUSLIM GOVERNOR In U.S…Will Push For “Sanctuary State”,0,0
"Mexico welcomes U.S. NAFTA objectives, eyes stronger North America",1,1
BREAKING: WIKILEAKS EMAILS SUGGEST Supreme Court Justice Scalia May Have Been Murdered,0,0
" Supreme Court Gives A Big ‘F You’ To GOP, Rejects Racist Gerrymandering",0,0
Japanese PM Abe sends ritual offering to Yasukuni shrine for war dead,1,1
[VIDEO] RUDY GIULIANI: “OUTRAGEOUS” Beyoncé Gets Police Escort To Super Bowl…Uses Halftime Show To Trash Cops And Promote Racial Tension,0,0
AWKWARD INTERVIEW TIME: R & B SINGER MARY J. BLIGE And Hillary Sit Down For A Weird Singing Interview [Video],0,0
Michigan treasurer calls for quick action on Detroit school bills,1,1
Erdogan says U.S. stance stalls Turkish ratification of Paris climate deal,1,1
WOW! ATLANTA GYM OWNER BANS COPS…Makes ‘No Apologies’ For Policy or Sign (Video),0,0
WATCH: JESSE JACKSON Mumbles HILARIOUS Reason Hillary Lost Election At His Rainbow Push “Shakedown” Convention,0,0
BOOM! WATCH DR BEN CARSON’S MIC DROP MOMENT WITH THIS ONE STATEMENT ABOUT PLANNED PARENTHOOD,0,0
Zimbabwe priest mediating potential Mugabe exit: sources,1,1
Democratic lawmakers press Flynn on Middle East trips,1,1
 Jeff Sessions Lies Through His Teeth In Opening Statements: Here Are The Facts,0,0
Senate panel approves Myanmar nominee,1,1
BARRACUDA! FORMER OBAMA ADVISOR Rants Against Trump For Keeping Campaign Promises [Video],0,0
"CLASSY GEORGE CLOONEY: “Steve Bannon is a failed f—ing screenwriter” If He Was In Hollywood, He’d Be “licking my A** to get me to do one of his stupid-ass screenplays”",0,0
Israeli kibbutz can 'feel the Bern' of forgotten volunteer Sanders ,1,1
South Africa court says cannot compel Zuma to set up influence-peddling inquiry,1,1
"""The people have spoken,"" says Zimbabwe's new leader",1,1
Burundi takes steps to extend president's rule as crisis deepens,1,1
Factbox: Key policies of Austria's conservative/far-right coalition,1,1
"After decades of war, Colombia's FARC rebels debut political party",1,1
N.J. Senator Menendez seeks dismissal of corruption case,1,1
Sudan's Bashir says would support state governor in 2020 president vote,1,1
LIBERAL “The View” HOSTS MOCK HILLARY’S RESPONSE To Brussels Terror Attack…Admit Trump Was Right [VIDEO],0,0
 This Republican Just Gave The Most Honest Response EVER To A Letter From One Of His Constituents,0,0
Supreme Court's recent unity faces looming test,1,1
 WATCH: Fox Host Calls For Revolt If Grand Jury Indicts Trump,0,0
"COMEDY GOLD! Bernie Sanders Has HILARIOUS Meltdown Over Repeal Of Obamacare: “If You Are Old..If You’re 55-60 Yrs Of Age And Don’t Have Health Insurance, You Will Die!” [VIDEO]",0,0
Australian PM says nine foreigners among those hurt when driver plows into crowd,1,1
 Publisher Announces Books By The Obamas Are Officially On The Way,0,0
Massachusetts governor proposes bill to stiffen immigration enforcement,1,1
Trump eyes top policy aide for communications director role: official,1,1
EXTRAORDINARY DETAILS EMERGE About How Senator John McCain Got “Dirty Dossier” On President Trump From Ex-Spy…Where’s The Media Outrage?,0,0
